Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-06-28,91.89431762695312,92.79195426328339,91.73649140518076,91.9337741823962,5347700
2000-06-29,91.02629089355469,92.0127049691242,90.6021328410598,91.38139996075972,6345700
2000-06-30,91.71674346923828,91.91402620416889,90.8388352987971,90.86842770903668,7420200
2000-07-03,92.97936248779297,93.0780038653527,91.65756802849272,91.81539423258828,1436600
2000-07-05,91.30244445800781,92.58478216106973,91.14461827916942,92.40722770987654,2748200
2000-07-06,92.01268768310547,92.46643807262335,91.04600207065431,91.4997524601722,5963200
2000-07-07,93.4923095703125,93.92633168690817,92.32834116671503,92.60453705909408,3034800
2000-07-10,93.33447265625,94.00523403234648,93.13718989857456,93.35420093201753,2816100
2000-07-11,93.53174591064453,94.14332239729924,92.90044115022677,93.09772388785733,5431600
2000-07-12,94.14337158203125,94.77467667227118,93.86717560505127,94.24201300238124,5883000
2000-07-13,94.5576400756836,94.93247737204037,94.18280277932682,94.68587388759512,5356000
2000-07-14,95.48486328125,95.48486328125001,94.48858526560886,94.97192806527634,5341900
2000-07-17,95.32703399658203,95.94847471903492,95.12975122754936,95.3171698581304,4208300
2000-07-18,94.54778289794922,95.09031060367559,94.2814511151381,95.09031060367559,4262100
2000-07-19,93.7882308959961,94.6365468254298,93.59094812170919,94.36035094142814,8506800
2000-07-20,95.09030151367188,95.09030151367188,93.94606137097624,94.06443104091028,4538900
2000-07-21,93.2358169555664,94.53788295621546,93.2358169555664,94.53788295621546,5656900
2000-07-24,92.70317077636719,93.97564460379337,92.52561628881934,93.51203010852957,5628500
2000-07-25,92.99911499023438,93.3344957613065,92.66373421916225,93.27531091935259,4757100
2000-07-26,92.09159851074219,92.90045788069516,91.94363643087274,92.78208821679961,12062500
2000-07-27,91.77591705322266,92.56504789632861,91.34189508951438,92.13102593262033,7652600
2000-07-28,89.7044906616211,92.1113408619109,89.33951747551157,91.99297117992944,6229500
2000-07-31,90.27659606933594,90.9868140454059,89.68474775594431,90.23713951510983,5265500
2000-08-01,90.82899475097656,91.36165827362564,90.35551606417738,90.6711685220435,3946600
2000-08-02,91.28272247314453,91.79565758969991,90.67114598802081,90.82897217773017,7439800
2000-08-03,91.91405487060547,92.0521528281273,90.03986830423767,90.1976945414055,4607100
2000-08-04,92.40727233886719,92.62428343957758,91.79569560050149,92.36781577510165,3686600
2000-08-07,93.51210021972656,93.70938313158253,92.40731591333316,92.62432711637473,4159800
2000-08-08,93.86715698242188,93.94607010304601,93.11748233649247,93.11748233649247,3658700
2000-08-09,93.07801055908203,94.2025223441324,93.03855400522062,94.15320165180563,5383800
2000-08-10,92.62425994873047,93.34434205482816,92.34806407241902,93.13719514759458,4193400
2000-08-11,93.05825805664062,93.43309522074411,91.8942900207403,92.56505126176761,5089400
2000-08-14,94.24199676513672,94.4195512911753,92.84128883749915,93.29503929293104,2966700
2000-08-15,94.1630859375,94.57737984168762,93.78824859561597,94.28145562441075,5564600
2000-08-16,93.82766723632812,94.65625470981966,93.33446040686887,94.26168924625226,5191600
2000-08-17,94.8140640258789,94.97189018322536,93.65009611544885,93.86710708180021,5652200
2000-08-18,94.49846649169922,94.93248867600347,94.20254227512814,94.93248867600347,4626400
2000-08-21,95.01142883300781,95.14952684003254,94.32093879788421,94.71550453224056,2380600
2000-08-22,94.85359191894531,95.52435359224901,94.75495049640065,95.05087476403465,3075300
2000-08-23,95.2283935546875,95.50458943406717,94.24197969976014,94.57736041043545,5483200
2000-08-24,95.52432250976562,95.64269217830312,95.01138727943643,95.4256811193177,4529000
2000-08-25,95.48486328125,95.72160261169938,95.28758050587552,95.42567844863767,2822200
2000-08-28,95.81038665771484,96.53046883891665,95.48487005525375,95.48487005525375,5518700
2000-08-29,95.83013916015625,95.8794598699659,95.2678830683262,95.60326389503184,3561900
2000-08-30,94.91276550292969,95.64271194308941,94.91276550292969,95.52434225009053,3964800
2000-08-31,96.17537689208984,96.64885567063551,95.26787589987731,95.36651731207432,4863100
2000-09-01,96.27400970458984,96.9644995282908,95.95835721375512,96.74748844084192,3191200
2000-09-05,95.50460815429688,96.08659244278103,95.20868393981341,95.8794454926426,3470800
2000-09-06,94.41954040527344,95.92875370259969,94.39981212687702,95.44541088188736,4322200
2000-09-07,95.2283935546875,95.3763556329266,94.58722454898472,94.8535562898151,4265500
2000-09-08,94.57736206054688,95.01138416428739,94.27157376018424,94.87328622218813,3518200
2000-09-11,94.43926239013672,95.44540452130383,93.86714235476718,94.53790377554526,3937500
2000-09-12,93.74874877929688,94.85353201406973,93.70929223519784,94.53787966127749,4769100
2000-09-13,93.9953842163086,94.28144425852425,93.2161172047556,93.43312827126404,7691600
2000-09-14,94.4688949584961,94.65631367043213,93.53180139881592,94.61685709949823,3397100
2000-09-15,92.40206146240234,93.82606583425444,92.40206146240234,93.78651015725855,4085700
2000-09-18,91.5516128540039,93.01517287802557,91.26483420064831,92.63939395293893,5109300
2000-09-19,92.38229370117188,92.59984994838081,91.58129115462992,91.84829200347724,6588200
2000-09-20,91.699951171875,92.42184230047921,90.60228109961379,92.20428606994095,6508100
2000-09-21,90.30562591552734,92.12518736630012,90.2660702318149,91.43296290133222,5972300
2000-09-22,91.94720458984375,91.9669824355288,90.13753170966076,90.26608770661365,7791300
2000-09-25,91.29448699951172,92.44160143754718,90.9582638021565,92.36249009699301,9726300
2000-09-26,90.12765502929688,91.76921644413814,90.12765502929688,91.37365947670651,5302400
2000-09-27,90.60225677490234,91.11648045448048,89.94958825851471,90.85936861469142,7186200
2000-09-28,91.76915740966797,92.60971542473497,90.43415350338508,90.62204294204712,7036400
2000-09-29,90.8989486694336,92.38228660463976,90.8989486694336,92.06584117846245,9333600
2000-10-02,91.03741455078125,91.7098612365789,90.5924130675328,91.31430436258029,5517800
2000-10-03,90.18699645996094,92.24389287045128,90.04855150925485,91.47255671651739,9347200
2000-10-04,90.93851470947266,91.29451585448581,89.7122885433162,90.42429083334252,6148900
2000-10-05,91.25497436523438,91.67030909901634,90.70119472019178,90.7605282535892,4566900
2000-10-06,89.27716827392578,91.54173091623073,88.44649900775279,91.05717384429649,10014900
2000-10-09,88.60472869873047,89.43539803028106,88.20917187418256,89.43539803028106,4508000
2000-10-10,87.14117431640625,89.39584836816982,87.14117431640625,88.66406819347463,6104700
2000-10-11,86.40940856933594,87.73452424206323,85.51940550556388,87.10163317449198,10346000
2000-10-12,84.25360870361328,87.08184016948574,84.03605243700771,86.88406174529887,12336900
2000-10-13,87.06204986572266,87.12138338448622,84.09537392754493,84.13492960672063,11778800
2000-10-16,87.45759582519531,87.48726258090264,86.5082596425609,86.96314989673989,5659000
2000-10-17,85.28203582763672,87.69493201756522,85.06447961379071,87.61582066707577,7831700
2000-10-18,84.96560668945312,86.1522771739427,82.37470946498424,83.93715893622883,10897300
2000-10-19,88.16963195800781,88.2586322594459,86.35007023971784,86.6071822216501,8767300
2000-10-20,88.54541015625,89.35630178376982,87.57629577214094,87.57629577214094,7373500
2000-10-23,88.94098663330078,89.25743221616332,87.93231633792647,88.56520750365154,5290000
2000-10-24,88.34764862060547,89.83098724754646,87.97186950178042,89.21787394841084,5750700
2000-10-25,86.27094268798828,88.32783815785321,86.15227564164992,87.81361429038698,9137600
2000-10-26,86.5082778930664,87.12139097369857,84.82716138165566,86.78516767141642,9345800
2000-10-27,88.14984893798828,88.14984893798828,86.4687322317444,87.25984597585916,9762900
2000-10-30,88.94098663330078,89.29698791402114,87.43787011470376,87.61587075506392,10154100
2000-10-31,90.47376251220703,90.93854192395408,88.64431163618143,89.24753597908717,7752400
2000-11-01,90.16718292236328,90.66162897918694,89.37606923144541,90.02873802645266,6753600
2000-11-02,90.31549835205078,91.07694512453604,90.19683132257255,90.60227700662314,11395100
2000-11-03,90.36494445800781,90.97805745389275,90.10783255650769,90.80005690670035,5187100
2000-11-06,90.99785614013672,91.32419055141955,90.52318790554352,90.60229927797573,4042500
2000-11-07,90.9780502319336,91.13627292798913,90.22649242566979,90.59238241029823,5231300
2000-11-08,88.96073150634766,91.1758497652874,88.96073150634766,91.1758497652874,6123300
2000-11-09,88.62449645996094,89.37605434112106,86.86426879092802,88.60471862098305,10635300
2000-11-10,86.46875,88.26853413769443,86.4094164569991,87.97186642268984,8569500
2000-11-13,85.79631042480469,86.69620256964761,84.1844157038223,85.8358661234791,17285300
2000-11-14,88.05096435546875,88.36740986977412,86.70607091967094,87.00273858933222,7668900
2000-11-15,88.32787322998047,88.67398558589733,87.18075799322749,88.01142764742792,8837700
2000-11-16,86.94342803955078,88.52565602935152,86.90387233980576,87.70487525964239,6684100
2000-11-17,86.47859954833984,87.97182636729917,85.91493114648102,86.90382307956668,6551100
2000-11-20,85.24250030517578,86.31050378927776,85.00516619759757,85.91494694331406,5458500
2000-11-21,85.67759704589844,86.19182085088306,84.50081564602979,85.36115162744638,7684300
2000-11-22,83.6305923461914,85.36115326147856,83.62070342667548,85.02492999793705,5736900
2000-11-24,85.34141540527344,85.42052679846488,84.57007932165683,84.57007932165683,3411600
2000-11-27,86.0929183959961,86.50825294373693,85.63802817704183,86.36980809448998,5992000
2000-11-28,84.60960388183594,86.44894309665847,84.57993712030655,85.51938456873741,5336100
2000-11-29,84.45138549804688,86.01383501897092,84.3426073668433,85.04472075915727,6914100
2000-11-30,83.71958923339844,84.49092492442196,82.11758433665729,83.85803410101805,11201600
2000-12-01,83.68006896972656,84.84696191919805,82.90873295227931,84.29318221436412,7587200
2000-12-04,84.39208221435547,84.72830564947242,83.2251891160084,83.46252330550271,6996600
2000-12-05,87.16094207763672,87.49716536225661,85.0644910088304,85.36115861290676,8883400
2000-12-06,85.76663970947266,87.55653499223692,85.46008305883346,87.2005337205269,12888000
2000-12-07,84.5898208618164,85.99404748823422,84.5898208618164,85.36115661435576,6529100
2000-12-08,84.78758239746094,88.26848151151579,84.728248889835,86.74558814911678,10276300
2000-12-11,87.7344741821289,88.32780921942914,86.52802627295175,86.94336079906192,6405600
2000-12-12,87.35869598388672,87.85314185203188,86.94336145464479,87.45758515751575,5022900
2000-12-13,86.16220092773438,88.22898619043339,86.09297845482101,88.13009694341429,6070500
2000-12-14,85.06452178955078,86.38963756725362,84.82718762040997,85.9940806186856,7678400
2000-12-15,83.14320373535156,84.51206106241891,82.88530307952728,84.51206106241891,9065300
2000-12-18,84.254150390625,84.73027462169988,83.64907584696734,83.83754168843448,7235400
2000-12-19,82.53811645507812,85.68252012245702,82.53811645507812,84.09543940706074,9616600
2000-12-20,80.1475830078125,81.85369492332535,80.04839045458502,81.65530981687036,9994300
2000-12-21,80.70301818847656,81.80405494104797,79.69125468611367,79.98883218680864,14331500
2000-12-22,83.12334442138672,83.23245621000667,81.79416445092541,81.89335698603446,10182900
2000-12-26,84.01608276367188,84.01608276367188,82.70674121410816,83.06383436398917,4665300
2000-12-27,84.63106536865234,84.89888519576834,83.32172399164085,83.63914008303757,4854100
2000-12-28,84.88896942138672,84.9881619540128,84.17478318647906,84.31365273215555,8358700
2000-12-29,83.28202819824219,85.24603982083056,83.28202819824219,85.1071703121627,8774600
2001-01-02,81.7743148803711,83.89703484451465,80.98077470685949,83.7978423228257,8737500
2001-01-03,85.70234680175781,86.33717900028935,81.04029784379182,81.45690647407815,19431600
2001-01-04,84.7798843383789,85.99995287396105,84.43271036483927,85.66269815680826,9219000
2001-01-05,82.01236724853516,84.82943453186655,82.01236724853516,84.7302420218901,12911400
2001-01-08,82.64722442626953,82.64722442626953,81.06014378438246,82.44883934603365,6625300
2001-01-09,82.42896270751953,83.48040314638801,82.16114297309076,83.19274491311268,5702400
2001-01-10,83.87721252441406,83.87721252441406,81.77433065885401,81.89336170784797,8746100
2001-01-11,83.95658874511719,84.74021002475617,83.22256374899968,83.22256374899968,7245100
2001-01-12,83.79784393310547,84.88896169265111,83.3415583245682,84.23429103692372,7244000
2001-01-16,84.33346557617188,84.55168908154424,83.49032930541505,83.79782606298518,8542200
2001-01-17,84.72034454345703,85.73210840523348,84.20454335902198,85.60315810912472,7851400
2001-01-18,85.56352233886719,86.14875858022971,84.39304985614213,84.71046612264385,8107000
2001-01-19,85.07740783691406,86.45618359642566,84.9881345862982,86.45618359642566,7782500
2001-01-22,85.6428451538086,86.19832341748862,84.78978924887143,85.22623645604858,7050900
2001-01-23,86.31731414794922,86.75376115122545,85.16668113931188,85.36506614080108,8463100
2001-01-24,86.57524108886719,87.17039627508763,86.23798648334227,86.49588706403779,6199900
2001-01-25,86.35696411132812,87.13066537490309,86.11890218407429,86.49583356889286,10818300
2001-01-26,86.2578353881836,86.41654345697509,85.3551832469319,85.80154969040801,7136800
2001-01-29,86.71807861328125,86.90852051556034,85.93722806685615,86.0197593490239,6705900
2001-01-30,87.4798812866211,87.55605805276089,86.2038623331543,86.52763296279018,7069100
2001-01-31,86.98470306396484,88.05121641599982,86.7180747259561,87.22593269162813,9706900
2001-02-01,87.56238555908203,87.57508491318242,86.49587229710444,87.03548344852791,8239100
2001-02-02,85.57539367675781,87.60051020919842,85.54365012525678,87.22595180032116,8276600
2001-02-05,86.20387268066406,86.29910333654072,85.5436513590706,85.57539491102948,4352900
2001-02-06,85.9499282836914,86.78155688787584,85.84200797572865,85.89279571243529,7106700
2001-02-07,85.50556182861328,85.95628732538042,84.86437502263841,85.52460602217967,5748700
2001-02-08,84.50889587402344,85.9563131403994,84.49620619901606,85.57541946790694,5943300
2001-02-09,83.6962661743164,84.65486889564586,83.32806237439266,84.65486889564586,9913000
2001-02-12,84.65485382080078,84.75007474918259,83.60737517476139,83.60737517476139,5804400
2001-02-13,83.96287536621094,85.17540678985625,83.79782253633019,84.87703498012641,6587600
2001-02-14,83.83595275878906,84.21050149440683,82.94719140532787,84.21050149440683,8400100
2001-02-15,84.64854431152344,84.76281917311327,83.7915264400784,84.33112813244608,5929800
2001-02-16,82.78211212158203,83.34711237242945,82.08380253796997,83.16301530302154,6434900
2001-02-20,81.5060806274414,83.25186863889876,81.32198360841095,83.18838156377507,5760000
2001-02-21,79.74759674072266,81.79175169067449,79.67141515790969,81.19501291048272,10910800
2001-02-22,79.86825561523438,80.33168535724988,78.0970727950114,80.21106566205687,21281600
2001-02-23,79.3286361694336,79.69684003123292,77.32256880857653,79.40481778189107,20173000
2001-02-26,81.01732635498047,81.01732635498047,79.03664718785797,79.86193138500592,11503700
2001-02-27,80.26817321777344,81.15693429351693,79.67777916409548,80.49671316393164,11415000
2001-02-28,78.6874771118164,80.52214243190579,78.2557908692432,80.46500983850305,14825800
2001-03-01,79.10009765625,79.10009765625,77.29082670613869,78.75094282356787,14672000
2001-03-02,78.47161102294922,79.76666933165629,77.63998236546685,77.7669468719853,12564300
2001-03-05,79.18895721435547,79.21435108033653,78.59856314960382,78.81440858875045,5293200
2001-03-06,80.03963470458984,81.09980318062482,79.66508123591967,80.21103724558486,6917000
2001-03-07,80.61100006103516,80.64908844559652,79.83650395238315,80.5602123193629,6371700
2001-03-08,80.69987487792969,80.77605164581647,80.07773716100284,80.3697594058018,6055000
2001-03-09,78.31288146972656,80.05231991712458,78.15417345845417,80.05231991712458,10020300
2001-03-12,74.96099090576172,77.76694820088309,74.75149510737945,77.66537271922422,13972900
2001-03-13,76.19256591796875,76.45919914885533,74.6118349424874,75.79897301548256,12888000
2001-03-14,74.68801879882812,75.72914335178604,73.48183649672734,74.30712039905575,19883400
2001-03-15,74.7070541381836,75.45615633442112,74.50390802615573,75.19587280533695,10370300
2001-03-16,73.2086181640625,74.72995152185048,73.08130698691872,74.5580826468126,58514600
2001-03-19,74.69813537597656,74.91456198617576,73.08768634509183,73.6860368396374,10067800
2001-03-20,72.69303894042969,75.40470714927969,72.63575253526679,75.04824545557359,15083900
2001-03-21,71.45812225341797,73.36774600792408,71.22896701436328,72.68028029076004,19004600
2001-03-22,70.73247528076172,71.67455374212146,68.77192679268605,71.30535860025817,28624800
2001-03-23,72.87130737304688,72.98588509126033,70.9744106729415,72.08835882251681,12861700
2001-03-26,73.8006362915039,74.01069133326858,73.05587891213548,73.64786280749509,9943800
2001-03-27,75.30919647216797,75.52562303037928,73.3804771915553,73.59690374976661,12880700
2001-03-28,73.22772216796875,74.4435136988491,73.13860676178592,74.41168954316974,10953300
2001-03-29,73.5078125,74.15708267500517,71.38176142414754,73.01130606449473,12060300
2001-03-30,74.27801513671875,74.27801513671875,72.88398796139235,73.55235835251673,9183600
2001-04-02,72.69303894042969,74.71724114876679,72.43842622002612,74.02978000468023,10561000
2001-04-03,70.267822265625,72.66121988577018,70.05776238574374,72.55300898635015,12836000
2001-04-04,70.56060791015625,71.35628460029429,69.57397172824015,70.38237710859335,14884300
2001-04-05,73.234130859375,73.51420592921934,71.61094744146388,72.12018278806335,21522800
2001-04-06,72.1201400756836,72.820334620254,71.33082527027484,72.55935032416917,14937800
2001-04-09,72.92218780517578,73.19590082611289,71.78914478803988,72.56572614309057,9034300
2001-04-10,74.25255584716797,74.9527504212191,73.31047243116109,73.48870324749132,17873600
2001-04-11,74.30348205566406,75.74206216750648,73.9279200927136,75.6083890521455,12722300
2001-04-12,75.65296936035156,75.71026063058086,73.81336449637577,74.02979116906961,9233200
